"","rmeans_nexpr","rmeans_texpr","gene"
"216696_s_at",1991.97518604651,1665.86072093023,"PRODH2"
"216697_at",365.78623255814,385.268813953488,"TRIO"
"216698_x_at",1142.17041860465,1273.34672093023,"OR7E12P"
"216699_s_at",683.961232558139,566.393186046512,"KLK1"
"216700_at",860.987604651163,652.304395348837,"TRIO"
"216701_at",218.263969767442,200.344974418605,"C1orf68"
"216702_x_at",789.956395348837,632.247465116279,""
"216703_at",1756.90572093023,1459.52820930233,""
"216704_at",305.001186046512,281.498386046512,""
"216705_s_at",69.6973953488372,56.3999790697674,"ADA"
"216706_x_at",99.1382302325581,106.114162790698,"IGHD3-16 /// IGHD3-16 /// IGHG1 /// SKAP2"
"216707_at",67.7897627906977,68.1270813953488,""
"216708_x_at",403.068651162791,398.237953488372,""
"216709_at",826.053953488372,765.081,""
"216710_x_at",292.540644186047,227.749151162791,"ZNF287"
"216711_s_at",958.015441860465,882.811837209302,"TAF1"
"216712_at",659.464395348837,601.220186046512,"SLC25A30"
"216713_at",308.877986046512,380.249290697674,"KRIT1"
"216714_at",391.963604651163,338.782511627907,"CCL13"
"216715_at",84.0543953488372,69.4626139534884,"EEF1DP5 /// EEF1DP5"
"216716_at",329.697209302326,326.902034883721,""
"216717_at",42.0498279069767,35.2912162790698,"SUPT20H"
"216718_at",141.258346511628,172.928674418605,"LINC00302"
"216719_s_at",455.868558139535,349.979604651163,"RP11-286E11.2"
"216720_at",125.944960465116,86.3002465116279,"CYP2U1"
"216721_at",214.054825581395,178.866423255814,"SLC25A30"
"216722_at",250.848595348837,222.630893023256,"VENTXP1"
"216723_at",1028.78948837209,1029.94841860465,""
"216724_at",935.876790697674,818.586023255814,"DCLK2"
"216725_at",93.8925581395349,67.4488511627907,"DCLK2"
"216726_at",185.143795348837,191.384762790698,"VENTXP1"
"216727_at",60.8420162790698,58.7583511627907,"STK38"
"216728_at",733.215790697674,596.553744186047,""
"216729_at",384.609837209302,373.242395348837,""
"216730_at",1210.22788372093,1049.0943255814,""
"216731_s_at",64.4853558139535,56.9609372093023,""
"216732_at",644.829790697674,635.170534883721,""
"216733_s_at",1000.94893023256,905.196465116279,"GATM"
"216734_s_at",118.048251162791,106.2133,"CXCR5"
"216735_x_at",1001.39081395349,1009.07661395349,""
"216736_at",202.387790697674,186.980513953488,"TM6SF2"
"216737_at",196.574406976744,181.723621627907,""
"216738_at",629.723744186046,585.611046511628,""
"216739_at",1993.64295348837,1687.15962790698,""
"216740_at",141.265055813953,136.758295348837,""
"216741_at",533.472746511628,402.319627906977,""
"216742_at",36.1943318604651,35.1270276744186,""
"216743_at",269.496069767442,238.894944186047,""
"216744_at",460.544465116279,451.137906976744,""
"216745_x_at",728.224,714.964813953488,""
"216746_at",187.859772093023,199.71796744186,""
"216747_at",281.267395348837,291.26988372093,"APBB2"
"216748_at",1546.09060465116,1435.59058139535,"PYHIN1"
"216749_at",146.671360465116,127.597006976744,""
"216750_at",889.011069767442,881.177069767442,"APBB2"
"216751_at",807.358744186046,826.612813953488,""
"216752_at",110.119979069767,129.387456046512,"PIK3R4"
"216753_at",786.84523255814,798.030674418605,""
"216754_at",175.808593023256,165.287318604651,""
"216755_at",383.191651162791,406.005,"OSBPL10"
"216756_at",830.014348837209,784.470837209302,""
"216757_at",1535.71862790698,1346.17590697674,""
"216758_at",397.807023255814,384.324279069767,""
"216759_at",612.777348837209,483.533837209302,"HRASLS2"
"216760_at",617.460023255814,525.445511627907,"HRASLS2"
"216761_at",1076.1701627907,1141.62811627907,""
"216762_at",1284.63281395349,1078.19076744186,""
"216763_at",98.1222790697674,81.5868023255814,""
"216764_at",1036.39627906977,979.109023255814,""
"216765_at",53.7997720930233,47.5552581395349,"MAP2K5"
"216766_at",416.402555813953,382.603053488372,""
"216767_at",327.264969767442,303.41786744186,""
"216768_x_at",42.1677720930233,32.8451325581395,"TTC38"
"216769_x_at",448.787186046512,492.554013953488,""
"216770_at",342.328555813953,362.094779069767,""
"216771_at",274.741351162791,299.43793255814,""
"216772_at",588.525162790698,523.726953488372,""
"216773_at",816.976604651163,709.360093023256,""
"216774_at",710.212255813953,626.083093023256,""
"216775_at",325.940158139535,304.905934883721,"USP53"
"216776_at",331.474511627907,336.820325581395,""
"216777_at",79.9397837209302,65.1251581395349,""
"216778_s_at",188.385625581395,138.269429069767,"CYLC1"
"216779_at",798.583604651163,820.317953488372,"CYLC1"
"216780_at",203.613955813953,233.438155813954,"ZNF443"
"216781_at",84.6862837209302,75.0154093023256,"KIAA1751"
"216782_at",252.080046511628,259.406139534884,""
"216783_at",814.63323255814,819.676209302326,""
"216784_at",191.345881395349,201.623458139535,""
"216785_at",364.404,300.903744186047,""
"216786_at",334.274827906977,388.671790697674,"FAM224A"
"216787_at",794.605279069767,668.290790697674,""
"216788_at",87.5361162790698,72.8820279069767,"ZNF443"
"216789_at",519.86711627907,607.293325581395,""
"216790_at",119.8454,112.874841860465,""
"216791_at",1512.67806976744,1339.91202325581,""
"216792_at",531.984813953488,507.820023255814,""
"216793_x_at",374.80983255814,347.284876744186,""
"216794_at",1387.54323255814,1357.20372093023,""
"216795_at",471.54683255814,419.021558139535,""
"216796_s_at",278.517530232558,284.318609302326,""
"216797_at",44.1407534883721,41.8244302325581,""
"216798_at",1157.22813953488,1021.44769767442,"FLJ23519 /// RNH1"
"216799_at",73.6929325581395,65.7561976744186,""
"216800_at",274.846923255814,249.832144186047,""
"216801_at",606.448209302326,580.780953488372,""
"216802_at",122.022588372093,86.1375255813954,""
"216803_at",1557.62939534884,1248.56862790698,"PDLIM5"
"216804_s_at",209.951465116279,218.423146511628,"PDLIM5"
"216805_at",24.0615511627907,19.3671006976744,""
"216806_at",243.874627906977,223.733558139535,"RP3-334F4.1"
"216807_at",2246.4468372093,2170.05627906977,"KIAA1751"
"216808_at",69.3744348837209,70.2071348837209,"MIR622"
"216809_at",2134.27455813953,1954.22227906977,"CYLC1"
"216810_at",486.599379069767,411.999711627907,"KRTAP4-7"
"216811_at",52.711823255814,44.7423441860465,""
"216812_at",270.302788372093,191.550606976744,""
"216813_at",185.800062790698,222.403255813953,""
"216814_at",234.258141860465,185.193174418605,"ACTR3P2 /// ACTR3P2"
"216815_at",160.784809302326,123.20493255814,"RP3-334F4.2"
"216816_at",1140.33276744186,1037.30662790698,"RP1-190J20.2"
"216817_s_at",192.30066744186,196.690630232558,"OR2H1"
"216818_s_at",130.475379069767,118.414706976744,"OR2J2"
"216819_at",95.8025441860465,87.4374139534884,"HSD3BP1 /// HSD3BP1"
"216820_at",112.053848837209,95.3257186046512,"HNRNPA1P31 /// HNRNPA1P31"
"216821_at",805.844953488372,794.271488372093,"KRT8P11 /// KRT8P11"
"216822_x_at",114.378865116279,88.2907325581395,"CYCSP33 /// CYCSP33"
"216823_at",300.130948837209,322.888120930233,"RPS3A /// SNORD73A"
"216824_at",203.080348837209,204.007693023256,"ARF1P1 /// ARF1P1"
"216825_s_at",193.635676744186,164.953346511628,"MPL"
"216826_at",424.190813953488,328.779674418605,"ELL2P3 /// ELL2P3"
"216827_at",142.525613953488,173.071872093023,"RP3-508D13.1"
"216828_at",717.746837209302,671.763837209302,"LOC100505874 /// MLLT10P1"
"216829_at",28.6666697674419,31.0234860465116,"IGK /// IGKC"
"216830_at",215.486897674419,191.460276744186,"HERC2 /// HERC2P10 /// LOC101929047 /// LOC101929832"
"216831_s_at",19.472556744186,18.9447546511628,"RUNX1T1"
"216832_at",1032.56911627907,913.210813953488,"RUNX1T1"
"216833_x_at",368.399651162791,331.932193023256,"GYPB"
"216834_at",548.225537209302,1350.99223255814,"RGS1"
"216835_s_at",318.031,245.741211627907,"DOK1"
"216836_s_at",507.218046511628,1026.1023255814,"ERBB2"
"216837_at",874.520581395349,732.454441860465,"EPHA5"
"216838_at",547.649581395349,533.20888372093,"LINC01278"
"216839_at",519.551230232558,450.249339534884,"LAMA2"
"216840_s_at",604.962720930233,423.608946511628,"LAMA2"
"216841_s_at",419.348681395349,456.572288372093,"LOC100129518 /// SOD2"
"216842_x_at",597.693865116279,497.527060465116,"AC007967.3 /// RBMY2TP /// RBMY2TP"
"216843_x_at",1231.69518604651,1261.01046511628,"PMS2P1"
"216844_at",71.6117023255814,68.9736186046512,"ZC3H7B"
"216845_x_at",57.1862069767442,51.1891069767442,"KMT2D"
"216846_at",102.478030232558,90.3549744186047,"CYAT1"
"216847_at",515.639765116279,482.458409302326,""
"216848_at",214.478813953488,205.915162790698,""
"216849_at",1625.77776744186,1474.65697674419,"AC007389.3"
"216850_at",354.215609302326,379.452930232558,"IPW /// LOC101930404 /// PWARSN /// SNORD107 /// SNORD115-13 /// SNORD115-26 /// SNORD115-7 /// SNORD116-22 /// SNORD116-28 /// SNORD116-4 /// SNRPN /// SNURF"
"216851_at",1768.10444186047,1476.32876744186,""
"216852_x_at",212.379946511628,216.059958139535,"IGLJ3"
"216853_x_at",256.130813953488,234.043255813953,"IGLJ3 /// IGLV3-19 /// IGLV3-19"
"216854_at",124.762651162791,111.694420930233,"GDF11"
"216855_s_at",174.627665116279,154.145941860465,"HNRNPU"
"216856_s_at",68.5170720930233,80.6030744186046,"DLEU2L"
"216857_at",163.06926744186,142.453623255814,"IL23A /// TCRBV10S1P /// TRBV21-1 /// TRBV21-1"
"216858_x_at",127.422137209302,186.502939534884,""
"216859_x_at",111.879502325581,105.828737209302,""
"216860_s_at",417.487181395349,382.189318604651,"GDF11"
"216861_at",52.6423348837209,50.9477093023256,""
"216862_s_at",572.055788372093,281.211151162791,"CMC4"
"216863_s_at",1137.85413953488,970.90823255814,"MORC2"
"216864_at",228.508137209302,185.187602325581,""
"216865_at",864.098093023256,875.253255813954,"COL14A1"
"216866_s_at",803.220372093023,701.267906976744,"COL14A1"
"216867_s_at",256.923962790698,253.995174418605,"PDGFA"
"216868_s_at",150.706160465116,64.9496993023256,""
"216869_at",862.075441860465,784.03088372093,"PDE1C"
"216870_x_at",795.615976744186,768.709860465116,"DLEU2"
"216871_at",893.233302325581,685.560069767442,""
"216872_at",438.12941627907,350.756909302326,""
"216873_s_at",534.768046511628,482.204558139535,"ATP8B2"
"216874_at",149.673660465116,133.894139534884,"LOC100505498"
"216875_x_at",92.8961209302326,83.2068837209302,"HAB1"
"216876_s_at",62.4218046511628,54.6208372093023,"IL17A"
"216877_at",1226.83781395349,1155.90944186047,"LOC100505498"
"216878_x_at",118.25418372093,129.225488372093,"HAB1"
"216879_at",387.78321627907,359.937153488372,""
"216880_at",328.797362790698,328.982479069767,"RAD51B"
"216881_x_at",594.771325581395,486.298372093023,"PRB4"
"216882_s_at",555.314418604651,490.326697674419,"NEBL"
"216883_x_at",152.142348837209,138.370574418605,"PDE6D"
"216884_at",209.920841860465,196.195446511628,"PTPN12"
"216885_s_at",303.976790697674,259.505288372093,"DCAF8"
"216886_at",118.963106976744,160.44806744186,"CHRNA4"
"216887_s_at",688.454860465116,611.183576744186,"LDB3"
"216888_at",264.932325581395,280.856906976744,"LDB3"
"216889_s_at",135.080025581395,119.519479069767,"HNF4A"
"216890_at",177.137311627907,155.232202325581,""
"216891_at",670.480790697674,667.343625581395,""
"216892_at",1414.56453488372,1275.35595348837,"IGHG1"
"216893_s_at",205.337960465116,233.719834883721,"COL4A3"
"216894_x_at",514.833534883721,222.261437209302,"CDKN1C"
"216895_at",949.816534883721,737.047744186047,"GABRG3"
"216896_at",175.867623255814,178.29641627907,"COL4A3"
"216897_s_at",303.55281627907,304.004813953488,"FAM76A"
"216898_s_at",790.474906976744,686.172069767442,"COL4A3"
"216899_s_at",882.293139534884,862.565558139535,"SKAP2"
"216900_s_at",54.8325744186047,45.3017720930233,"CHRNA4"
"216901_s_at",274.54158372093,196.044302325581,"IKZF1"
"216902_s_at",408.336281395349,399.493976744186,"RRN3 /// RRN3P1 /// RRN3P2"
"216903_s_at",1249.37430232558,1178.326,"MICU1"
"216904_at",489.564674418605,370.73711627907,"COL6A1"
"216905_s_at",46.8301674418605,67.0891186046512,"ST14"
"216906_at",71.0730558139535,64.1574906976744,"ST14"
"216907_x_at",678.551465116279,632.82611627907,"KIR3DL1 /// KIR3DL2"
"216908_x_at",634.147511627907,365.972202325581,"RRN3P1"
"216909_at",1088.28618604651,958.587465116279,"RRP12"
"216910_at",398.569286046512,370.248065116279,"XPNPEP2"
"216911_s_at",67.0751279069767,52.7774279069767,"HIC2"
"216912_at",220.22138372093,241.135660465116,"ARHGEF4"
"216913_s_at",51.2423674418605,49.033188372093,"RRP12"
"216914_at",849.035534883721,731.539790697674,"CDC25C"
"216915_s_at",78.6910581395349,87.2462325581395,"PTPN12"
"216916_s_at",164.227748837209,124.984513953488,"DLGAP2"
"216917_s_at",442.163279069767,405.997813953488,"SYCP1"
"216918_s_at",445.722279069767,453.8399,"DST"
"216919_at",871.487488372093,830.93376744186,"TP53I11"
"216920_s_at",2127.4,1998.0321627907,"TARP /// TRGC2 /// TRGV9"
"216921_s_at",563.766720930233,541.658069767442,"KRT35"
"216922_x_at",658.082674418605,698.936953488372,"DAZ1 /// DAZ2 /// DAZ3 /// DAZ4"
"216923_at",412.7378,459.571481395349,"CDKL5"
"216924_s_at",330.444344186047,239.5334,"DRD2"
"216925_s_at",345.68661627907,204.651537209302,"TAL1"
"216926_s_at",41.5420586046512,33.7617893023256,"MAU2"
"216927_at",452.660418604651,411.978906976744,"MAU2"
"216928_at",125.949109302326,122.797039534884,"TAL1"
"216929_x_at",197.568374418605,133.842534883721,"ABO"
"216930_at",1003.58093023256,968.367372093023,"HNF1A"
"216931_at",687.534186046512,593.907558139535,""
"216932_at",598.576395348837,538.438581395349,""
"216933_x_at",550.447713953488,437.316765116279,"APC"
"216934_at",80.5320511627907,99.3203,""
"216935_at",527.598348837209,525.880581395349,"LINC00302"
"216936_at",2415.9588372093,2033.37651162791,""
"216937_s_at",954.840511627907,856.680139534884,"RS1"
"216938_x_at",302.952597674419,316.87761627907,"DRD2"
"216939_s_at",221.392274418605,203.587834883721,"HTR4"
"216940_x_at",30.550946744186,27.4742802325581,"YBX1"
"216941_s_at",191.743490697674,227.467325581395,"TAF1B"
"216942_s_at",213.441209302326,177.624253488372,"CD58"
"216943_at",521.080709302326,545.284662790698,""
"216944_s_at",98.2171302325581,112.574211627907,"ITPR1"
"216945_x_at",1044.4988372093,970.570441860465,"PASK"
"216946_at",480.069513953488,418.169527906977,"HLA-DOA"
"216947_at",444.609418604651,431.285627906977,"DES"
"216948_at",59.2282837209302,50.7136139534884,"RP1-263J7.2"
"216949_s_at",165.958662790698,158.507334883721,"LOC101930075 /// PKD1"
"216950_s_at",536.278279069767,619.299837209302,"FCGR1A /// FCGR1B /// FCGR1C"
"216951_at",532.062186046512,502.466325581395,"FCGR1A"
"216952_s_at",191.872604651163,175.074518604651,"LMNB2"
"216953_s_at",73.0169232558139,64.248376744186,"WT1"
"216954_x_at",1518.70195348837,1470.62111627907,"ATP5O"
"216955_at",2086.6756744186,1677.25686046512,"TAF1"
"216956_s_at",58.5900325581395,49.2207860465116,"ITGA2B"
"216957_at",127.82241627907,105.654425581395,"USP22"
"216958_s_at",131.072590697674,119.403386046512,"IVD"
"216959_x_at",547.68411627907,507.956872093023,"NRCAM"
"216960_s_at",488.826093023256,473.453069767442,"ZNF133"
"216961_s_at",604.00576744186,604.892162790698,"RPAIN"
"216962_at",335.392562790698,277.16416744186,"RPAIN"
"216963_s_at",1316.09586046512,1303.88925581395,"GAP43"
"216964_at",753.71276744186,770.731209302326,"USP22"
"216965_x_at",892.862372093023,931.271837209302,"SPG20"
"216966_at",62.1764302325581,59.7559186046512,"ITGA2B"
"216967_at",842.825674418605,747.069325581395,"GAP43"
"216968_at",300.12448372093,333.927081395349,"MASP2"
"216969_s_at",412.049395348837,391.728797674419,"KIF22"
"216970_at",153.079555813953,124.938669767442,""
"216971_s_at",64.675111627907,56.2181395348837,"PLEC"
"216972_at",736.648744186047,595.415439534884,"SPAM1"
"216973_s_at",956.518139534884,756.25611627907,"HOXB7"
"216974_at",95.8048581395349,100.37801627907,""
"216975_x_at",196.873304651163,170.551946511628,"NPAS1"
"216976_s_at",882.319139534884,857.220813953488,"RYK"
"216977_x_at",241.110609302326,365.113639534884,"SNRPA1"
"216978_x_at",534.049306976744,546.102395348837,""
"216979_at",889.866093023256,900.52476744186,"NR4A3"
"216980_s_at",447.923993023256,440.111046511628,"SPN"
"216981_x_at",641.076906976744,543.326325581395,"LOC101929889 /// SPN"
"216982_x_at",27.3183325581395,18.5467513953488,""
"216983_s_at",327.557962790698,341.0483,"ZNF224"
"216984_x_at",556.214279069767,515.416720930233,"CKAP2 /// IGLC1 /// IGLJ2 /// IGLJ2 /// IGLJ3 /// IGLJ3 /// IGLJ3 /// IGLV1-44 /// IGLV2-14 /// IGLV@"
"216985_s_at",152.180002325581,133.774586046512,"STX3"
"216986_s_at",1049.47379069767,818.993255813954,"IRF4"
"216987_at",15.0313081395349,11.5277851162791,"IRF4"
"216988_s_at",1158.93690697674,1099.7381627907,"PTP4A2"
"216989_at",1635.86111627907,1431.12902325581,"SPAM1"
"216990_at",247.559137209302,243.34816744186,"GART"
"216991_at",700.709488372093,620.705162790698,"AC084219.3"
"216992_s_at",661.601272093023,570.970720930233,"GRM8"
"216993_s_at",1494.82376744186,1374.05023255814,"COL11A2"
"216994_s_at",964.870860465116,888.887534883721,"RUNX2"
"216995_x_at",136.166544186047,120.74648372093,"MKRN2"
"216996_s_at",1562.41279069767,1430.59118604651,"FASTKD2"
"216997_x_at",84.7930093023256,75.0998186046512,"TLE4"
"216998_s_at",2556.92441860465,2230.15395348837,"ADAM5"
"216999_at",733.759279069767,580.297627906977,"EPOR"
"217000_at",115.242286046512,109.018523255814,"KRT18P50 /// KRT18P50"
"217001_x_at",1254.66304651163,1165.89004651163,"HLA-DOA"
"217002_s_at",167.133839534884,239.40298372093,"HTR3A"
"217003_s_at",1656.95946511628,1472.678,"ADAM5"
"217004_s_at",441.517651162791,386.382044186047,"MCF2"
"217005_at",413.831655813953,352.250293023256,"LDLR"
"217006_x_at",29.8484395348837,30.0787697674419,"FASN"
"217007_s_at",73.7429348837209,70.3242674418605,"ADAM15"
"217008_s_at",1381.50169767442,1202.59537209302,"GRM7 /// LOC100996542"
"217009_at",232.742741860465,241.499372093023,"PGK2"
"217010_s_at",417.169558139535,375.100762790698,"CDC25C"
"217011_at",117.829504651163,115.167430232558,"GBX1"
"217012_at",238.815846511628,241.412369767442,""
"217013_at",366.633811627907,289.36041627907,"AZGP1P1"
"217014_s_at",376.561558139535,593.087395348837,"AZGP1 /// AZGP1P1"
"217015_at",272.325639534884,235.316895348837,"RBBP4P4 /// RBBP4P4"
"217016_x_at",448.366011627907,417.467579069767,"TMEM212"
"217017_at",341.773072093023,292.51016744186,"OSBPL10"
"217018_at",428.573606976744,386.402206976744,""
"217019_at",489.886,600.666946511628,"RPS4XP3 /// RPS4XP3"
"217020_at",1739.68123255814,1486.37846511628,"RARB"
"217021_at",128.853706976744,98.6508093023256,"CYB5A"
"217022_s_at",642.48378372093,1713.04769534884,"IGH /// IGHA1 /// IGHA2"
"217023_x_at",375.049930232558,451.064697674419,"TPSAB1 /// TPSB2"
"217024_x_at",198.704062790698,192.342446511628,"SIRPAP1 /// SIRPAP1"
"217025_s_at",155.0372,141.416465116279,"DBN1"
"217026_at",549.563437209302,469.201046511628,"CFTR"
"217027_x_at",92.1422162790698,88.0086837209302,"AC004941.5"
"217028_at",1041.46437209302,2058.2663255814,"CXCR4"
"217029_at",322.32411627907,238.276604651163,""
"217030_at",1415.87890697674,1289.24625581395,"LOC101929550"
"217031_at",103.999746511628,111.878886046512,"KRT84"
"217032_at",52.5517906976744,40.0386395348837,"FOXD4 /// FOXD4L1"
"217033_x_at",776.01911627907,679.300395348837,"NTRK3"
"217034_at",55.5298534883721,45.9130953488372,"LOC101928457"
"217035_at",896.676976744186,740.730023255814,"SKAP2"
"217036_at",106.064241860465,108.57939,""
"217037_at",165.085074418605,119.54158372093,""
"217038_at",251.589904651163,192.024539534884,"HMGB1P12 /// HMGB1P12"
"217039_x_at",349.12188372093,310.642697674419,"ELK2AP"
"217040_x_at",554.499348837209,515.875093023256,"SOX15"
"217041_at",664.921813953488,571.942023255814,"NPTXR"
"217042_at",1057.51374418605,1125.52146511628,"RDH11"
"217043_s_at",166.150981395349,261.560072093023,"MFN1"
"217044_s_at",487.409209302326,451.794627906977,"PLEKHG3"
"217045_x_at",1179.95788372093,1078.47055813953,"NCR2"
"217046_s_at",106.640853488372,77.0977976744186,"AGER"
"217047_s_at",2609.08190697674,1394.68551162791,"FAM13A"
"217048_at",1188.94155813953,1167.0483255814,"SHC1P1 /// SHC1P1"
"217049_x_at",816.387976744186,722.367581395349,"PCDH11X /// PCDH11Y"
"217050_at",118.708702325581,153.95043255814,"DIAPH2-AS1"
"217051_s_at",826.428441860465,656.928069767442,""
"217052_x_at",433.3025,431.618155813953,""
"217053_x_at",1037.62802325581,969.373651162791,"ETV1"
"217054_at",548.391488372093,554.332139534884,"AK096803 /// RP11-395B7.2"
"217055_x_at",282.299534883721,246.711511627907,""
"217056_at",389.620474418605,341.012593023256,"AV8S2A1N1T /// hADV36S1 /// TCR-alpha /// TCR-alpha /// TCRA /// TRAC /// TRAJ20 /// TRAJ20 /// TRAV36DV7 /// TRAV36DV7 /// YME1L1"
"217057_s_at",1861.29841860465,1654.3703255814,"GNAS"
"217058_at",175.085697674419,160.229790697674,"GNAS"
"217059_at",115.378786046512,183.0695,"MUC7"
"217060_at",1869.91734883721,1474.94506976744,""
"217061_s_at",603.54788372093,655.298372093023,"ETV1"
"217062_at",45.5638209302326,41.0490534883721,"AC074212.6"
"217063_x_at",136.240872093023,120.407981395349,"YME1L1"
"217065_at",745.018325581395,691.902372093023,""
"217066_s_at",91.1551279069767,92.950588372093,"DMPK"
"217067_s_at",200.97811627907,139.210409302326,"DMP1"
"217068_at",630.107418604651,604.551986046512,""
"217069_at",34.2309976744186,33.0701511627907,"KMT2B"
"217070_at",281.235451162791,324.138506976744,"MTHFR"
"217071_s_at",104.306939534884,93.3513953488372,"MTHFR"
"217072_at",439.75323255814,404.657574418605,"CD300A"
"217073_x_at",676.554674418605,683.027953488372,"APOA1"
"217074_at",100.222072093023,92.1687790697674,"SMOX"
"217075_x_at",99.7791558139535,105.312553488372,"KMT2B /// KMT2B"
"217076_s_at",473.888560465116,476.848130232558,"HOXD3 /// HOXD4 /// LOC401021"
"217077_s_at",390.580709302326,385.886976744186,"GABBR2"
"217078_s_at",13.5031193023256,11.5446304651163,"CD300A"
"217079_at",142.27533255814,158.689325581395,""
"217080_s_at",530.197023255814,395.285860465116,"HOMER2"
"217081_at",549.769976744186,545.364048837209,"OR2H2"
"217082_at",1214.38872093023,1126.7393255814,""
"217083_at",69.7806651162791,63.2362511627907,""
"217084_at",56.8725534883721,49.0425046511628,"IGHA1 /// IGHG1 /// IGHM /// IGHV3-23 /// IGHV4-31"
"217085_at",775.729906976744,590.077209302326,"RP11-116O18.1"
"217086_at",51.5305813953488,46.3524481395349,"CHRNB3"
"217087_at",102.283862790698,88.6028465116279,"C1orf68"
"217088_s_at",742.951325581395,886.351,"NCR1"
"217090_at",358.301686046512,374.093011627907,""
"217091_at",335.93726744186,298.610020930233,""
"217092_x_at",3112.37651162791,3735.93537209302,"RP6-11O7.2 /// RPL7P52"
"217093_at",153.640965116279,114.92903255814,"RNASE1"
"217094_s_at",536.077069767442,524.481744186047,"ITCH"
"217095_x_at",475.089465116279,453.856627906977,"NCR1"
"217096_at",231.6125,202.28506744186,"PCLO"
"217097_s_at",958.065302325581,937.752209302326,"PHTF2"
"217098_s_at",172.181353488372,150.004572093023,"ZSCAN12"
"217099_s_at",671.969441860465,540.974348837209,"GEMIN4"
"217100_s_at",1266.31113953488,1146.82260465116,"UBXN7"
"217101_at",35.033223255814,35.5269013953488,"TTC39A"
"217102_at",1040.05651162791,796.33311627907,""
"217103_at",68.5217837209302,63.5055,"LDLR"
"217104_at",1233.25381395349,1066.62748837209,"ST20"
"217105_at",364.275372093023,301.112860465116,""
"217106_x_at",1752.17572093023,1634.13065116279,"DIMT1"
"217107_at",865.891558139535,855.415418604651,"RPS4XP9 /// RPS4XP9"
"217108_at",184.734306976744,157.679574418605,""
"217109_at",51.3551511627907,58.643411627907,"MUC4"
"217110_s_at",585.24388372093,589.19688372093,"MUC4"
"217111_at",94.9238302325581,83.1219511627907,"AMACR"
"217112_at",93.9748441860465,75.7758441860465,"PDGFB"
"217113_at",118.505469767442,105.130081395349,"AMACR"
"217114_at",251.474393023256,236.405702325581,"LOC101929240 /// SNRNP200"
"217115_at",216.709053488372,201.573151162791,"MKRN7P"
"217117_x_at",2600.46497674419,2110.11955813954,"MUC3A /// MUC3B"
"217118_s_at",905.316418604651,931.578046511628,"KIAA0930"
"217119_s_at",123.853913953488,124.234572093023,"CXCR3"
"217120_s_at",2161.85986046512,1938.55548837209,"MED14"
"217121_at",315.385418604651,287.203837209302,"TNKS"
"217122_s_at",1572.86209302326,1606.71360465116,"SLC35E2 /// SLC35E2B"
"217123_x_at",69.0673186046512,61.1823418604651,"PMCHL1"
"217124_at",135.656251162791,113.779639534884,"IQCE"
"217125_at",36.0486372093023,31.9976372093023,"UBBP2 /// UBBP2"
"217126_at",84.0559627906977,70.6351604651163,""
"217127_at",784.810634883721,667.587581395349,"CTH"
"217128_s_at",1100.41334883721,963.218465116279,"CAMK1G"
"217129_at",127.95586744186,125.150620930233,"TUBB8P2 /// TUBB8P2"
"217130_at",885.480372093023,828.121674418605,""
"217131_at",359.860772093023,347.520618604651,"RPS29P28 /// RPS29P28"
"217132_at",382.672348837209,354.122986046512,""
"217133_x_at",760.836046511628,791.875302325581,"CYP2B6"
"217134_at",370.081944186046,346.632758139535,"MTAP"
"217135_x_at",573.211558139535,577.73311627907,"COX6B1P3 /// COX6B1P3"
"217136_at",240.707434883721,207.688325581395,"PPIAL4B /// PPIAL4C /// PPIAL4G"
"217137_x_at",287.152186046512,220.1783,""
"217138_x_at",104.446197674419,116.017579069767,"IGLC1"
"217139_at",792.391325581395,601.379558139535,"VDAC1"
"217140_s_at",442.443093023256,474.744209302326,"VDAC1"
"217141_at",368.283139534884,387.554139534884,"BTBD7"
"217142_at",622.515255813953,562.854674418605,"EEF1A1P42"
"217143_s_at",1457.00276744186,1197.9801627907,"TCRDV2 /// TRDC /// TRDC /// YME1L1"
"217144_at",2151.1803255814,2014.46651162791,"UBBP1 /// UBBP1 /// UBBP4 /// UBBP4"
"217145_at",262.12951627907,208.973320930233,"IGK /// IGKC"
"217146_at",210.545925581395,197.327658139535,"JRK"
"217147_s_at",274.020269767442,268.192644186046,"TRAT1"
"217148_x_at",641.557767441861,805.276837209302,"IGLC1 /// IGLJ3 /// IGLV2-14 /// IGLV@"
"217149_x_at",1980.07190697674,1682.36537209302,"TNK1"
"217150_s_at",1371.67651162791,1333.3668372093,"NF2"
"217151_at",44.8175023255814,36.634023255814,"LOC101928457"
"217152_at",66.2316302325581,110.777644186047,""
"217153_at",225.785558139535,183.778976744186,"ARHGAP1"
"217154_s_at",375.590909302326,334.432490697674,"EDN3"
"217155_at",1115.13348837209,982.709046511628,"RP1-181J22.1"
"217156_at",259.460439534884,277.842920930233,"HADHAP1 /// HADHAP1"
"217157_x_at",408.925434883721,618.123348837209,"IGK /// IGKC"
"217158_at",215.26753255814,235.644809302326,"PTGER4P2-CDK2AP2P2"
"217159_x_at",238.029625581395,254.313534883721,"SIGLEC7"
"217160_at",590.489720930233,734.099162790698,"TSPY1"
"217161_x_at",223.632581395349,184.360711627907,"ACAN"
"217162_at",292.353488372093,261.726102325581,""
"217163_at",220.983520930233,191.767725581395,"ESR1"
"217164_at",805.203558139535,829.907441860465,""
