"","TF","Target","mode","references"
"6155","RELA","IL12B","Activation","14688340;18690006"
"6156","RELA","IL12B","Unknown","10657616;15270850"
"6157","RELA","IL17A","Unknown","21243522"
"6158","RELA","IL17C","Activation","21628458"
"6159","RELA","IL18","Activation","15963597;17399992"
"6160","RELA","IL18","Unknown","10227974"
"6161","RELA","IL1A","Repression","17612514"
"6162","RELA","IL1B","Activation","12686724;14960579;8021507;8413223;8679226;9878621"
"6163","RELA","IL1B","Unknown","10080875;10963848;16433741;17707233;18285351;20336759;9058643"
"6164","RELA","IL1RN","Activation","20032313"
"6165","RELA","IL2","Activation","11035116;18207244;19968887;7623820;9233628"
"6166","RELA","IL2","Unknown","11145913;12027419;15477007;8814256;8977179;9135552;9737979"
"6167","RELA","IL23A","Activation","17569750"
"6168","RELA","IL23A","Unknown","17707233"
"6169","RELA","IL2RA","Unknown","11781710;9135552"
"6170","RELA","IL4","Unknown","12516545"
"6171","RELA","IL6","Activation","10329846;10903137;11327783;11504280;12058956;12887736;14532843;15756023;16984731;17040605;17196927;18057724;18061164;18243142;18942706;18996370;19124729;19164127;20066113;22547075;7499267;7876168;8679226"
"6172","RELA","IL6","Repression","15517885"
"6173","RELA","IL6","Unknown","10542237;10823821;10963848;11120852;11975924;15158360;16112536;17490702;17532054;19469019;19707556;19966855;20457835;8752656;9516466"
"6174","RELA","IRF1","Activation","18694960"
"6175","RELA","IRF1","Unknown","12077266"
"6176","RELA","IRF4","Activation","17018379"
"6177","RELA","IRF7","Activation","15265881;16982926"
"6178","RELA","IRF7","Unknown","11877397"
"6179","RELA","ITGAX","Unknown","7678251"
"6180","RELA","JUNB","Activation","17018379"
"6181","RELA","KDM2A","Unknown","20080798"
"6182","RELA","KLK3","Repression","15517885"
"6183","RELA","LCN2","Activation","15536164"
"6184","RELA","LCN2","Unknown","19707556;20220144;24391115"
"6185","RELA","LIPE","Activation","17272828"
"6186","RELA","LPL","Activation","20200316"
"6187","RELA","LTC4S","Repression","12574384"
"6188","RELA","MADCAM1","Unknown","15483224"
"6189","RELA","MAT2A","Activation","14530285"
"6190","RELA","MCL1","Activation","18223231"
"6191","RELA","MCL1","Repression","18761050"
"6192","RELA","MCL1","Unknown","19303700"
"6193","RELA","MGMT","Unknown","22675172"
"6194","RELA","MICA","Unknown","15494508"
"6195","RELA","MIF","Unknown","18710704"
"6196","RELA","MMP1","Activation","16278291;16385502"
"6197","RELA","MMP1","Unknown","11376631;16210649"
"6198","RELA","MMP12","Activation","20051654"
"6199","RELA","MMP13","Activation","12734180;19022820"
"6200","RELA","MMP14","Activation","19303700;21627988"
"6201","RELA","MMP2","Activation","17498959;19303700;20352621"
"6202","RELA","MMP3","Unknown","11376631"
"6203","RELA","MMP9","Activation","10359016;12193473;14600595;15536164;16014933;16687076;17121934;17174275;17186550;17498959;18056465;18298869;18567920;18801463;18843978;19303700;19454280;19539355;21238464;21963718"
"6204","RELA","MMP9","Repression","15086314;15605368;18566231"
"6205","RELA","MMP9","Unknown","11376631;12105194;14755547;15175338;17158602;17673602;17922642;18357389;19662350;19783786;20103608;20332461;7860222;9500201;9679762"
"6206","RELA","MUC17","Unknown","16737958"
"6207","RELA","MUC2","Activation","12686724;18176092"
"6208","RELA","MUC5AC","Unknown","19841186"
"6209","RELA","MUC5B","Unknown","20935193"
"6210","RELA","MUC6","Unknown","15979574"
"6211","RELA","MYC","Activation","17018379"
"6212","RELA","MYC","Repression","18566231"
"6213","RELA","MYC","Unknown","11114727;12894581;17673602;17944672;18184402;19469019;19766095;21790895"
"6214","RELA","NAMPT","Activation","16701870"
"6215","RELA","NCAM1","Activation","19091137"
"6216","RELA","NCOR1","Unknown","17876798"
"6217","RELA","NCOR2","Unknown","17876798"
"6218","RELA","NFKB1","Activation","20596645"
"6219","RELA","NFKB1","Unknown","19469019"
"6220","RELA","NFKBIA","Activation","12885753"
"6221","RELA","NFKBIA","Repression","11744993"
"6222","RELA","NFKBIA","Unknown","15499023;17876798"
"6223","RELA","NFKBIZ","Unknown","20220144"
"6224","RELA","NLRP2","Activation","18056399"
"6225","RELA","NOLC1","Activation","21266110"
"6226","RELA","NOS1","Activation","17081374"
"6227","RELA","NOS2","Activation","15350552;17081374;17720813;18057724"
"6228","RELA","NOS2","Unknown","15170030;16283237;16318585;19766095;9712833"
"6229","RELA","NOS3","Activation","17081374"
"6230","RELA","NOX4","Activation","20622120"
"6231","RELA","NOX5","Activation","22348975"
"6232","RELA","NPPB","Unknown","15837525"
"6233","RELA","NRF1","Unknown","20587593"
"6234","RELA","OLFM4","Unknown","18764868"
"6235","RELA","OLR1","Unknown","15001526"
"6236","RELA","OPTN","Activation","19340308"
"6237","RELA","OXTR","Activation","21734268"
"6238","RELA","PCK2","Repression","20137375"
"6239","RELA","PCYT2","Unknown","18583706"
"6240","RELA","PDK4","Repression","21625432"
"6241","RELA","PGR","Repression","8626413"
"6242","RELA","PIGR","Unknown","10803841"
"6243","RELA","PLA2G2A","Unknown","11899260"
"6244","RELA","PLAU","Activation","11689575;17407600;20352621"
"6245","RELA","PLAUR","Activation","19020743"
"6246","RELA","PLAUR","Unknown","12244126"
"6247","RELA","PLIN1","Activation","17272828"
"6248","RELA","POU2F2","Unknown","9360945"
"6249","RELA","PPARA","Unknown","10542237"
"6250","RELA","PPARD","Repression","14708613"
"6251","RELA","PPIG","Unknown","19928584"
"6252","RELA","PROX1","Activation","19901262"
"6253","RELA","PSMB10","Unknown","18694960"
"6254","RELA","PSMB9","Unknown","18694960"
"6255","RELA","PTAFR","Activation","11502209"
"6256","RELA","PTEN","Activation","17334236;19940030"
"6257","RELA","PTEN","Repression","19940030"
"6258","RELA","PTGER4","Unknown","23300802"
"6259","RELA","PTGES","Activation","17928629"
"6260","RELA","PTGFR","Unknown","16855208"
"6261","RELA","PTGS2","Activation","10827178;12471036;15368354;15387324;15547942;15555528;15997464;16624933;16820889;18057724;18294142;19618291;22001128"
"6262","RELA","PTGS2","Repression","12622742;15517885"
"6263","RELA","PTGS2","Unknown","12067569;12349897;12871860;14645117;14988266;15655349;16210649;17556653;17673602;17767925;18973191;19766095;20103608;20669087"
"6264","RELA","PTHLH","Activation","17554373"
"6265","RELA","PTPN13","Unknown","11696979;16306044"
"6266","RELA","PTPN6","Unknown","18948549"
"6267","RELA","REPS2","Repression","15184881"
"6268","RELA","RGS4","Activation","18260825"
"6269","RELA","RIPK2","Activation","19693652"
"6270","RELA","S100A6","Activation","12859951"
"6271","RELA","SAA1","Unknown","23391827"
"6272","RELA","SAA2","Activation","8244997"
"6273","RELA","SDC1","Activation","16132527"
"6274","RELA","SELE","Activation","10946302;12885753;19422386"
"6275","RELA","SELE","Unknown","11827962;23042817;8878392"
"6276","RELA","SERPINA3","Repression","11027208"
"6277","RELA","SERPINB1","Activation","10861849"
"6278","RELA","SERPINE1","Activation","11757833;12675842"
"6279","RELA","SERPINE1","Repression","15631825"
"6280","RELA","SFTPA1","Unknown","12040027"
"6281","RELA","SIRT1","Activation","20617556"
"6282","RELA","SLC25A27","Activation","20385226"
"6283","RELA","SLC9A2","Unknown","11254504"
"6284","RELA","SNAI1","Activation","17665043;18477483"
"6285","RELA","SNAI1","Unknown","19538137"
"6286","RELA","SOCS3","Unknown","23335796"
"6287","RELA","SOD2","Activation","11880364;14515147;19507253"
"6288","RELA","SOD2","Unknown","15330761;18779124"
"6289","RELA","STAT1","Unknown","25040843"
"6290","RELA","STAT3","Unknown","25040843"
"6291","RELA","STAT4","Unknown","17046972"
"6292","RELA","STK39","Activation","18787102"
"6293","RELA","TAP1","Unknown","18694960"
"6294","RELA","TAP2","Unknown","18694960"
"6295","RELA","TAPBP","Unknown","18694960"
"6296","RELA","TBP","Activation","7706261"
"6297","RELA","TBP","Unknown","9023117"
"6298","RELA","TBX21","Activation","17407192"
"6299","RELA","TERT","Unknown","18541630"
"6300","RELA","TF","Activation","12744731"
"6301","RELA","TF","Unknown","22119392"
"6302","RELA","TFF1","Activation","17565651"
"6303","RELA","TFF3","Activation","12912861"
"6304","RELA","TFF3","Unknown","12297725"
"6305","RELA","THBD","Repression","17211835;22406829"
"6306","RELA","TIMP1","Repression","14600595"
"6307","RELA","TLR2","Activation","12686724;19779021"
"6308","RELA","TLR3","Activation","20658750"
"6309","RELA","TLR3","Repression","16423052"
"6310","RELA","TLR7","Activation","16423052;20658750"
"6311","RELA","TLR9","Unknown","25194054"
"6312","RELA","TNC","Activation","9154819"
"6313","RELA","TNC","Unknown","20723226"
"6314","RELA","TNF","Activation","10079106;10748079;11749970;12058956;12686724;15013838;16707469;16916598;17407192;18057724;20066113;7876168;8219230;8679226"
"6315","RELA","TNF","Unknown","10551799;10837498;10963848;11297551;14960579;15812247;16040075;16433741;17442180;17707233;18285351;20237317;9916895"
"6316","RELA","TNFAIP3","Activation","11880364;19343319"
"6317","RELA","TNFAIP3","Unknown","10807933"
"6318","RELA","TNFRSF10A","Unknown","21243522"
"6319","RELA","TNFRSF10B","Activation","18599488"
"6320","RELA","TNFRSF10B","Unknown","18523266;19351839"
"6321","RELA","TNFRSF13C","Activation","20025535"
"6322","RELA","TNFRSF9","Unknown","12706838"
"6323","RELA","TNFSF10","Activation","11544302;20542572"
"6324","RELA","TNFSF10","Repression","11544302"
"6325","RELA","TNFSF10","Unknown","21243522"
"6326","RELA","TNFSF14","Unknown","21243522"
"6327","RELA","TNIP3","Unknown","18081698"
"6328","RELA","TP53","Unknown","10348347;11032029;15155458"
"6329","RELA","TRAF1","Activation","11297551;17018379;19343319;9733827"
"6330","RELA","TRAF1","Unknown","10823821;14991743;17673602"
"6331","RELA","TRAF2","Activation","15041463"
"6332","RELA","TRAF2","Repression","15723831"
"6333","RELA","TRAF2","Unknown","19392652"
"6334","RELA","TRIB3","Repression","12736262"
"6335","RELA","TRIM21","Unknown","23391827"
"6336","RELA","TRPC1","Unknown","16709572"
"6337","RELA","TSLP","Unknown","22270071"
"6338","RELA","TWIST1","Activation","22253230"
"6339","RELA","UPP1","Activation","20544543"
"6340","RELA","VCAM1","Activation","10329958;10946302;11359843;16317091;16385502;19281832;19422386;22708120"
"6341","RELA","VCAM1","Unknown","10553096;10833420;16453001;23042817"
"6342","RELA","VEGFA","Activation","15856023;16684540;17407600;18056465"
"6343","RELA","VEGFA","Repression","15517885"
"6344","RELA","VEGFA","Unknown","12160329;17673602;18184402;20103608;20538607"
"6345","RELA","VWF","Unknown","10848823"
"6346","RELA","WT1","Unknown","11243407"
"6347","RELA","XIAP","Activation","15041463;15756023;18223231"
"6348","RELA","XIAP","Repression","18566231;18761050"
"6349","RELA","XIAP","Unknown","14739605;16157589;16453001;18978816"
"6350","RELA","YY1","Repression","16784892"
"6351","RELA","YY1","Unknown","17438126"
"6352","RELB","CCL19","Activation","20953353"
"6353","RELB","CCL21","Activation","20953353"
"6354","RELB","CD40","Unknown","11027342"
"6355","RELB","PIGR","Activation","15265917"
"6356","REST","AR","Unknown","24163104"
"6357","REST","AVP","Activation","12220737"
"6358","REST","BDNF","Repression","18075316;18518926"
"6359","REST","CACNA1H","Unknown","22431737"
"6360","REST","CARTPT","Repression","18485095"
"6361","REST","CD59","Repression","20421646"
"6362","REST","CHGA","Unknown","19118055"
"6363","REST","CHGB","Unknown","19118055"
"6364","REST","DGCR5","Repression","19050060"
"6365","REST","DYRK1A","Unknown","21252229"
"6366","REST","GABRB3","Unknown","22765836"
"6367","REST","GJD2","Repression","14565956"
"6368","REST","GLRA1","Activation","12944912"
"6369","REST","GRIN1","Repression","10640675"
"6370","REST","GRIN1","Unknown","12887696;15950782"
"6371","REST","KCNN4","Repression","16209944"
"6372","REST","KCNQ2","Repression","20926649"
"6373","REST","KCNQ3","Repression","20926649"
"6374","REST","LIN28A","Repression","22532168"
"6375","REST","NRP1","Repression","16330548"
"6376","REST","OPRM1","Repression","15322094;19913583"
"6377","REST","PCSK1","Unknown","19118055"
"6378","REST","PENK","Repression","21832040"
"6379","REST","SCG3","Unknown","19118055"
"6380","REST","STAT1","Repression","23598529"
"6381","REST","SYN1","Unknown","21693630"
"6382","REST","TAC1","Repression","12220737;19246391"
"6383","REST","TAC3","Unknown","19539370"
"6384","REST","TH","Activation","16764822"
"6385","REST","TH","Repression","16764822"
"6386","REST","TPH2","Activation","17613521"
"6387","REST","TUBB3","Repression","22684772"
"6388","REST","TUBB3","Unknown","22159867"
"6389","REST","VGF","Unknown","19118055"
"6390","REST","VIP","Unknown","15009665"
"6391","RFWD2","MMP1","Repression","12615916"
"6392","RFWD2","PLAU","Repression","12615916"
"6393","RFWD2","COP1","Repression","20062082"
"6394","RFX1","CD70","Unknown","21192791"
"6395","RFX1","CIITA","Unknown","1505960"
"6396","RFX1","COL1A2","Activation","16464847"
"6397","RFX1","FGF1","Unknown","20189986;22415835"
"6398","RFX1","HDAC1","Unknown","16464847"
"6399","RFX1","HLA-DMB","Unknown","11889043"
"6400","RFX1","HLA-DOB","Unknown","12938212"
"6401","RFX1","HLA-DPB1","Unknown","11889043"
"6402","RFX1","HLA-DRA","Unknown","11889043"
"6403","RFX1","IL5RA","Unknown","10330134;10706293"
"6404","RFX1","ITGAL","Unknown","21192791"
"6405","RFX1","MAP1A","Repression","12411430"
"6406","RFX1","MSLN","Unknown","23025254"
"6407","RFX1","MYC","Repression","10918054;12032779"
"6408","RFX1","PCNA","Repression","10336433"
"6409","RFX2","FGF1","Unknown","22415835"
"6410","RFX2","IL5RA","Unknown","10330134;10706293"
"6411","RFX3","FGF1","Unknown","22415835"
"6412","RFX3","IL5RA","Unknown","10330134;10706293"
"6413","RFX3","MAP1A","Repression","12411430"
"6414","RFX5","COL1A2","Repression","16464847;23079621"
"6415","RFX5","HDAC2","Unknown","16464847"
"6416","RFX5","HLA-DMA","Unknown","11258423;7495736"
"6417","RFX5","HLA-DMB","Unknown","11258423;7495736"
"6418","RFX5","HLA-DOA","Unknown","11258423"
"6419","RFX5","HLA-DOB","Unknown","11258423"
"6420","RFX5","HLA-DPA1","Unknown","11258423"
"6421","RFX5","HLA-DPB1","Unknown","11258423"
"6422","RFX5","HLA-DQA1","Unknown","11258423"
"6423","RFX5","HLA-DQA2","Unknown","11258423"
"6424","RFX5","HLA-DQB1","Unknown","11258423;18723135"
"6425","RFX5","HLA-DQB2","Unknown","11258423"
"6426","RFX5","HLA-DRA","Unknown","11258423"
"6427","RFX5","HLA-DRB1","Unknown","11258423;18723135"
"6428","RFX5","HLA-DRB3","Unknown","11258423"
"6429","RFX5","HLA-DRB4","Unknown","11258423"
"6430","RFX5","HLA-DRB5","Unknown","11258423"
"6431","RFX5","IFNG","Unknown","12968017"
"6432","RFXANK","HLA-DMA","Unknown","11258423"
"6433","RFXANK","HLA-DMB","Unknown","11258423"
"6434","RFXANK","HLA-DOA","Unknown","11258423"
"6435","RFXANK","HLA-DOB","Unknown","11258423;12938212"
"6436","RFXANK","HLA-DPA1","Unknown","11258423"
"6437","RFXANK","HLA-DPB1","Unknown","11258423"
"6438","RFXANK","HLA-DQA1","Unknown","11258423"
"6439","RFXANK","HLA-DQA2","Unknown","11258423"
"6440","RFXANK","HLA-DQB1","Unknown","11258423"
"6441","RFXANK","HLA-DQB2","Unknown","11258423"
"6442","RFXANK","HLA-DRA","Unknown","11258423"
"6443","RFXANK","HLA-DRB1","Unknown","11258423"
"6444","RFXANK","HLA-DRB3","Unknown","11258423"
"6445","RFXANK","HLA-DRB4","Unknown","11258423"
"6446","RFXANK","HLA-DRB5","Unknown","11258423"
"6447","RFXAP","HLA-DMA","Unknown","11258423"
"6448","RFXAP","HLA-DMB","Unknown","11258423"
"6449","RFXAP","HLA-DOA","Unknown","11258423"
"6450","RFXAP","HLA-DOB","Unknown","11258423"
"6451","RFXAP","HLA-DPA1","Unknown","11258423"
"6452","RFXAP","HLA-DPB1","Unknown","11258423"
"6453","RFXAP","HLA-DQA1","Unknown","11258423"
"6454","RFXAP","HLA-DQA2","Unknown","11258423"
"6455","RFXAP","HLA-DQB1","Unknown","11258423;18723135"
"6456","RFXAP","HLA-DQB2","Unknown","11258423"
"6457","RFXAP","HLA-DRA","Unknown","11258423"
"6458","RFXAP","HLA-DRB1","Unknown","11258423;18723135"
"6459","RFXAP","HLA-DRB3","Unknown","11258423"
"6460","RFXAP","HLA-DRB4","Unknown","11258423"
"6461","RFXAP","HLA-DRB5","Unknown","11258423"
"6462","RNF14","CCND1","Activation","17510080"
"6463","RORA","APOA5","Unknown","16448983"
"6464","RORA","E2F1","Unknown","24891616"
"6465","RORA","NPSR1","Repression","23565190"
"6466","RORA","NR1D1","Activation","22024429"
"6467","RORA","TUBA1B","Unknown","23029400"
"6468","RORC","IL17A","Unknown","19578368"
"6469","RORC","IL22","Unknown","19578368"
"6470","RREB1","KLK3","Repression","17550981"
"6471","RREB1","SLC39A3","Unknown","21613827"
"6472","RUNX1","ALOX12","Unknown","20181616"
"6473","RUNX1","BAALC","Activation","22493267"
"6474","RUNX1","BPI","Unknown","14623259"
"6475","RUNX1","CCL3","Activation","12771199"
"6476","RUNX1","CCND2","Unknown","19379567"
"6477","RUNX1","CD34","Activation","21873977"
"6478","RUNX1","CD6","Unknown","19446338"
"6479","RUNX1","CSF1","Unknown","9632776"
"6480","RUNX1","CSF1R","Unknown","8585955;9209363"
"6481","RUNX1","CSF2","Unknown","20439113"
"6482","RUNX1","ELANE","Unknown","16247445"
"6483","RUNX1","FHL2","Unknown","18768464"
"6484","RUNX1","GP1BA","Activation","17725493"
"6485","RUNX1","IL2","Activation","17466384"
"6486","RUNX1","IL3","Repression","15735013"
"6487","RUNX1","ITGA2B","Activation","12576332;17725493;18316480"
"6488","RUNX1","ITGB2","Unknown","12855590"
"6489","RUNX1","JUN","Activation","20959602"
"6490","RUNX1","KLF4","Unknown","19328795"
"6491","RUNX1","KLK3","Unknown","16237704"
